file_id,fw-og,fw-i,fw-det,fw-den,fw-at,fw-jeg,fw-som,fw-en,fw-er,fw-til,fw-med,fw-de,fw-paa,fw-han,fw-af,fw-saa,fw-der,fw-for,fw-var,fw-du,fw-men,fw-ikke,fw-et,fw-mig,fw-sig,fw-om,fw-har,fw-hun,fw-da,fw-min,fw-ved,fw-fra,fw-nu,fw-vi,fw-hans,fw-sin,fw-hvor,fw-dig,fw-ham,fw-skal,fw-vil,fw-hvad,fw-din,fw-havde,fw-naar,fw-kan,fw-dog,fw-dem,fw-man,fw-over,fw-her,fw-alle,fw-kun,fw-os,fw-selv,fw-blev,fw-ud,fw-mit,fw-gud,fw-end,fw-op,fw-sagde,fw-ja,fw-ei,fw-kom,fw-mod,fw-alt,fw-o,fw-være,fw-kunde,fw-vor,fw-sit,fw-vel,fw-oc,fw-ingen,fw-jo,fw-eller,fw-vilde,fw-maa,fw-denne,fw-hand,fw-efter,fw-thi,fw-ind,fw-deres,fw-dit,fw-gik,fw-hendes,fw-hver,fw-under,fw-hende,fw-aldrig,fw-ned,fw-ej,fw-ey,fw-gamle,fw-have,fw-skulde,fw-lille,fw-hvis
aakjaer02val_workid77768,16,8,9,11,1,3,6,4,4,2,2,0,6,2,3,7,1,2,0,0,2,2,0,0,1,4,1,4,2,2,3,0,1,0,0,3,2,0,0,0,1,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,1,1,1,0,1,0,2,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,3,0
blich07_workid85691,38,36,24,19,27,0,11,15,19,11,6,17,9,10,23,7,10,9,5,0,4,13,6,0,7,3,3,0,5,0,3,3,1,9,1,2,3,0,0,0,3,4,0,2,2,5,1,1,0,0,2,1,2,1,6,2,0,0,0,3,1,0,0,0,1,1,0,0,5,1,3,0,3,0,2,0,4,2,3,5,0,0,2,0,1,0,0,0,0,7,0,1,0,2,0,1,6,0,0,0
jacob03val_workid58441,14,6,2,0,1,6,1,3,2,2,3,0,6,0,2,1,2,1,1,0,1,0,3,1,0,3,3,0,0,1,1,0,0,0,0,0,2,0,0,0,0,4,0,0,0,1,3,0,0,0,0,0,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
stuckenberg02_workid64103,1,1,1,1,0,4,3,3,4,0,0,1,0,0,0,2,2,0,0,2,0,1,1,3,2,2,0,0,0,0,0,1,0,0,0,1,1,1,0,0,4,0,2,0,1,0,0,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,3,1
bang02val_workid90910,87,53,40,27,28,4,26,23,39,22,29,53,24,55,18,13,32,12,14,0,10,17,10,0,12,14,20,21,1,1,15,5,3,6,15,20,5,0,13,5,2,5,0,4,13,7,1,11,7,5,0,5,6,1,3,5,5,0,0,1,9,9,15,0,3,6,1,0,1,3,1,7,3,0,2,1,2,0,4,2,0,8,0,5,6,0,3,4,7,1,2,3,7,0,0,10,2,0,0,4
drachmann01_workid86066,37,16,18,15,1,0,22,12,22,10,13,11,5,5,2,8,3,9,2,9,4,1,5,0,11,3,3,0,1,0,2,9,5,10,0,3,5,1,2,3,3,2,0,0,1,3,1,2,1,4,0,0,0,4,2,1,7,0,0,0,2,0,1,0,0,3,0,0,0,0,6,5,1,0,1,0,1,1,2,1,0,2,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
michs_03_workid65230,3,6,3,2,0,0,6,4,2,0,0,7,2,0,2,1,2,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richardt01_workid62482,5,1,2,2,1,5,1,0,2,0,0,0,1,1,0,1,0,1,1,1,2,0,2,0,0,0,0,2,2,0,0,0,1,5,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
drachmann01_workid64363,8,6,8,4,1,0,0,9,10,9,1,2,1,6,1,0,11,5,0,0,3,0,3,0,4,3,2,0,0,0,2,4,0,0,11,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,0,0,0,0,0
brorson01_workid125121,21,13,6,7,11,7,10,1,8,4,2,4,2,0,1,4,2,4,1,9,0,3,1,3,1,0,3,0,1,3,1,0,1,1,0,1,2,4,0,0,1,2,4,0,0,0,2,1,0,0,1,1,1,0,0,0,0,5,0,1,0,0,0,0,2,0,1,7,1,0,4,2,0,0,2,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0
jacob03val_workid64262,22,11,6,11,3,0,1,7,0,2,10,10,8,6,6,5,12,2,16,0,5,1,4,0,3,0,0,0,2,0,0,0,2,0,1,0,0,0,1,0,0,0,0,4,0,0,0,0,0,2,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,0,3,0,1,1,0
kingo04val_workid112444,60,33,6,0,14,17,15,6,15,18,15,11,9,0,2,6,7,10,1,8,3,0,1,11,8,7,2,4,6,27,4,4,7,0,28,5,23,5,11,8,4,1,9,0,4,0,10,1,0,0,2,4,1,0,0,0,4,6,8,0,3,0,1,0,1,2,1,11,2,3,3,3,2,0,8,0,1,2,6,3,21,0,6,0,0,4,0,3,2,1,1,0,0,0,7,0,0,0,0,0
kaalund01_workid75107,4,4,9,6,4,3,3,3,9,1,1,0,3,0,2,4,2,0,1,5,2,2,0,1,0,1,2,0,0,4,1,0,0,1,0,0,0,1,0,0,0,0,4,0,0,3,3,1,1,0,0,0,2,0,1,1,0,0,0,0,1,0,2,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
claussen03val_workid76216,15,4,0,0,0,1,6,4,3,4,1,1,0,0,2,3,2,1,1,0,1,0,1,0,2,0,0,9,0,3,0,1,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
aare03val_workid71078,7,7,2,1,0,5,2,2,0,1,2,7,0,9,3,3,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,1,3,0,0,1,0,0,3,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
claussen07val_workid62674,8,0,1,1,1,0,1,2,1,0,3,0,0,1,1,1,0,0,1,0,2,1,0,0,0,1,0,2,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
grundtvig11val_workid129343,3,3,1,0,0,0,4,0,2,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grundtvig08val_workid60704,57,73,46,15,22,27,62,13,22,23,29,22,29,13,26,13,13,32,15,1,6,2,5,12,18,10,14,0,8,3,5,10,4,8,7,6,15,2,17,17,3,19,2,1,8,4,6,7,11,9,2,7,15,4,8,2,5,4,1,16,3,1,5,20,2,11,8,0,0,1,3,5,2,0,1,1,1,0,3,1,0,3,2,0,3,0,7,0,6,8,1,2,0,0,0,12,0,0,0,0
aarestrup07val_workid61511,7,0,1,4,1,0,3,5,5,1,0,0,1,0,1,4,2,2,0,5,1,0,1,0,0,0,1,2,0,0,1,0,1,1,0,0,1,1,0,0,0,2,3,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,3,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
kingo04val_workid69946,7,4,1,0,0,1,0,0,3,3,2,0,1,0,1,0,0,1,0,2,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3,2,0,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,0,1,0,0,0,0,0
stuckenberg02_workid69500,6,3,12,7,7,0,7,2,8,3,0,2,3,0,0,5,0,2,2,16,1,1,7,0,0,2,7,0,0,0,1,1,0,0,0,2,1,3,0,0,0,2,10,0,0,3,1,0,0,0,0,1,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0
brorson01_workid90974,14,16,5,7,7,0,6,0,14,6,8,1,2,0,3,1,1,2,0,11,0,1,0,0,0,1,4,0,2,0,3,0,3,0,2,1,3,1,3,2,3,2,2,0,0,0,3,0,0,0,5,0,3,3,0,2,0,0,2,1,1,0,0,0,0,0,2,2,1,0,6,0,2,0,0,2,0,1,2,0,13,0,0,0,0,0,1,0,0,0,0,0,1,0,5,0,0,0,0,0
richardt02_workid75306,2,3,0,0,0,1,0,0,4,1,1,0,2,2,0,1,0,2,0,0,1,0,1,0,0,0,2,6,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
munp1_workid81552,11,0,0,0,2,8,1,1,8,0,0,0,0,1,3,0,0,0,0,2,1,0,1,3,0,0,2,0,0,10,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0
claussen07val_workid62877,8,11,0,3,0,2,2,4,8,1,3,3,2,0,3,1,1,0,0,0,1,0,6,2,0,2,1,6,0,3,1,2,0,0,0,2,1,1,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,2,0,0,1,0,3,0,0,0,0,2,0
ewald02dkval_workid61999,4,2,2,2,0,2,15,3,3,1,1,0,1,16,1,12,0,3,0,0,0,0,0,0,0,0,0,1,1,1,1,0,2,0,0,1,2,0,0,0,2,0,0,0,2,1,0,0,0,0,0,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
jacob03val_workid73290,57,16,11,17,6,3,12,14,7,13,18,17,10,15,16,8,18,2,16,0,4,0,5,0,5,6,1,0,1,0,1,6,1,0,10,1,2,0,3,0,0,0,0,4,0,1,0,1,0,6,1,0,0,0,0,1,4,0,0,4,7,0,0,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,4,4,0,2,0,2,4,0,0,2,0,0,2,0,0,0,0
aare03val_workid58890,11,1,1,3,0,0,5,2,10,2,11,0,0,4,3,0,6,3,0,0,0,0,2,0,1,3,0,0,0,0,0,0,0,0,4,3,7,2,1,0,0,5,3,0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,2,0,0,0,0,1,3,0,5,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
wintherchr01val_workid84722,3,4,1,1,2,0,6,3,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
wintherchr01val_workid102013,5,3,1,0,0,8,4,3,0,2,4,0,1,0,1,1,1,6,0,4,0,0,3,7,0,0,1,0,0,2,1,2,0,0,0,0,0,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
sthen01val_workid58871,0,3,1,2,3,0,2,1,0,4,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,1,14,0,0,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grundtvig11val_workid104210,17,14,20,8,9,3,5,4,17,4,5,1,6,11,3,1,2,3,1,0,3,0,2,1,1,2,2,1,0,0,5,0,1,5,2,4,3,0,3,1,3,1,0,0,4,1,1,0,1,1,0,3,1,1,2,3,1,0,4,0,0,0,1,5,0,1,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,5,0
baggesen02val_workid67603,7,5,8,5,8,10,4,3,7,6,4,2,5,0,2,0,2,5,0,0,1,3,3,5,0,3,0,0,1,4,0,2,0,0,0,1,1,1,0,1,0,1,5,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
aarestrup07val_workid81639,18,9,6,5,6,7,8,3,1,3,6,0,2,2,4,0,1,1,3,5,5,6,1,1,0,1,2,0,0,5,0,2,1,0,0,0,2,0,0,1,0,1,3,0,1,1,1,1,1,2,0,1,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,3
grundtvig11val_workid66110,8,25,5,1,0,0,14,3,6,1,3,1,7,1,4,1,1,2,2,0,3,2,0,0,5,1,2,0,0,1,1,1,3,4,1,0,4,0,0,0,0,7,0,0,1,9,1,0,0,0,1,3,2,4,1,0,0,0,0,1,2,0,2,2,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,1,0,0,0,0
wintherchr01val_workid63160,17,6,8,1,1,9,4,1,5,1,9,5,5,0,5,5,2,2,1,6,3,3,3,0,1,1,1,0,1,3,0,3,2,0,0,2,7,3,0,0,1,0,1,0,0,0,0,2,2,0,3,0,1,1,2,1,1,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,2,0,0,2,1,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
bording01val_workid75479,0,19,12,22,21,0,25,18,13,26,26,3,14,0,14,17,5,12,1,2,5,0,2,0,13,4,0,13,0,2,4,1,5,0,8,18,3,6,0,9,15,2,8,0,6,0,1,0,0,0,6,0,1,0,0,0,1,0,0,4,4,0,3,0,1,3,1,2,5,0,4,2,7,3,2,8,1,1,9,2,32,0,2,1,0,2,1,0,4,0,1,1,0,0,15,0,0,0,0,3
richardt02_workid97135,9,7,2,3,1,1,0,0,2,2,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,3,0,0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,2,0,0,0,0,0,0
lyschander_workid90338,5,86,71,68,71,1,75,29,42,62,50,76,38,3,4,60,88,46,2,80,20,0,21,0,30,15,0,8,16,0,7,27,25,0,14,19,0,91,8,8,9,1,36,0,7,0,10,18,0,0,8,10,1,1,0,1,1,0,27,11,4,0,0,0,8,1,7,2,3,13,15,9,29,429,12,0,6,7,11,5,44,0,7,7,0,14,0,0,0,2,4,7,0,0,18,2,0,7,0,0
aare01val_workid76259,10,2,9,5,4,12,3,6,3,9,2,1,2,0,3,3,2,0,3,2,1,0,3,5,2,0,3,4,2,1,2,1,2,2,0,2,2,2,0,1,0,1,1,0,0,1,0,0,4,0,0,0,0,1,0,1,3,2,1,0,0,2,0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2,0,0,0,0,1,0,0
richardt02_workid95179,21,17,12,5,1,15,1,8,3,1,4,2,5,19,6,4,1,5,4,2,4,1,1,7,2,4,7,0,1,1,3,5,1,0,4,3,0,0,11,3,6,5,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,3,0,0,0,0,0,0,3,0,3,1,0,0,0,4,2,5,0,0,0,0,2,0,1,0,0,0,0,0,1,0,5,0,1,0,0,0,1
kingo01val_workid78102,23,16,5,0,8,1,16,8,10,9,8,4,7,0,6,5,10,6,2,4,0,0,4,0,3,3,4,1,0,0,1,5,3,13,0,1,3,2,0,1,4,4,5,0,5,0,1,0,0,1,3,0,1,7,1,0,1,0,2,1,0,0,0,0,0,0,1,0,0,1,15,1,3,0,0,0,0,1,2,0,1,0,1,1,0,1,0,0,1,0,0,2,0,7,1,0,0,0,0,0
brorson02val_workid134467,18,11,4,5,5,4,10,0,13,5,3,5,2,0,6,4,3,1,0,1,0,0,2,2,3,2,8,3,1,2,0,2,0,0,2,0,4,0,2,2,4,5,0,1,2,0,2,1,1,0,4,0,0,1,2,0,1,0,5,1,0,0,0,0,0,0,0,5,1,0,2,0,0,0,2,0,1,0,1,0,3,0,1,3,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
aare04val_workid68126,8,5,0,6,1,0,4,2,1,2,4,2,1,2,0,1,0,2,1,0,1,0,0,0,3,0,0,0,0,0,2,0,2,1,0,1,2,3,0,0,0,0,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,1,0,0,2,1,0,0,0,0,1,0,0,0,0
brorson02val_workid102596,7,21,7,8,9,0,12,3,6,6,4,8,1,0,2,5,3,4,2,5,2,3,0,0,7,3,2,1,5,1,2,0,1,3,6,1,6,0,2,7,2,4,4,0,2,0,0,2,3,1,1,3,1,1,3,1,1,0,1,1,0,0,1,0,0,0,1,0,1,1,6,1,0,0,0,1,1,4,0,1,1,1,0,1,1,0,3,0,1,0,0,0,1,0,2,1,1,2,0,0
aakjaer01val_workid94053,18,7,3,7,0,0,3,3,2,0,6,1,3,2,1,12,1,4,0,1,1,0,3,0,1,2,2,1,0,2,0,0,6,9,0,3,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
richardt01_workid87477,10,4,0,1,2,0,1,4,0,3,1,2,3,10,1,1,0,0,5,0,1,0,0,0,2,2,1,0,1,0,1,0,0,2,2,2,0,0,1,0,0,0,0,1,1,0,0,0,2,0,0,1,0,0,3,0,0,0,0,0,1,2,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
aakjaer01val_workid62885,14,5,7,6,0,1,3,3,2,4,4,3,3,2,1,4,2,2,0,0,0,2,2,0,0,1,3,0,0,1,3,1,1,10,1,2,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,2,0,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
kingo03val_workid89180,32,7,0,4,10,19,7,4,5,6,6,1,4,0,3,3,1,3,0,9,1,0,1,17,2,2,8,0,3,13,0,0,3,2,5,2,2,0,0,3,6,1,10,0,2,0,4,0,0,0,1,1,0,2,3,0,0,4,6,0,1,0,0,0,0,1,1,4,0,0,1,1,1,0,2,2,0,1,2,1,3,0,1,0,0,3,0,0,1,0,0,1,0,0,4,0,0,2,0,0
claussen06val_workid56449,19,7,5,5,2,10,11,15,4,0,16,1,3,1,3,2,4,3,1,0,3,0,5,2,1,1,2,6,2,1,2,4,1,0,0,2,2,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2,0,0,0,0,0,5,0,1,0,0,2,0
grundtvig11val_workid142708,5,4,0,3,0,0,2,0,4,3,2,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,1,0,1,1,0,3,1,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
grundtvig11val_workid89236,18,28,24,12,18,25,28,1,20,20,12,12,13,10,10,10,3,11,7,20,4,0,2,15,1,2,15,0,7,7,3,3,6,21,15,2,5,6,6,3,6,18,5,0,2,7,3,24,0,1,1,2,7,18,4,3,1,1,2,5,0,0,3,6,0,0,5,2,7,1,11,1,2,0,3,0,0,1,3,1,0,0,0,0,3,9,1,0,0,0,0,0,0,0,0,1,0,0,0,2
rode_08_workid59988,21,4,3,0,1,10,2,2,3,1,2,8,2,0,7,0,0,1,0,1,0,4,1,2,2,0,2,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2,3,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2
richardt02_workid84898,57,34,10,13,9,0,17,18,10,17,12,9,14,1,12,8,6,1,5,14,19,4,1,0,1,14,3,32,10,0,8,11,0,2,6,8,5,4,0,5,3,4,9,0,1,3,3,1,0,4,3,1,3,0,3,2,5,1,3,5,4,0,5,0,0,9,2,0,0,1,5,6,2,0,0,0,0,0,2,0,0,1,5,2,0,2,1,3,2,2,0,1,2,7,0,0,1,1,0,5
larsenthfiredigt_workid61901,5,3,1,0,2,0,2,1,2,2,0,0,3,2,5,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
kingo09val_workid96772,31,11,3,0,6,9,11,5,5,4,12,9,4,0,0,7,4,0,0,3,2,0,5,3,1,2,2,0,1,10,1,1,2,0,9,0,2,6,6,5,6,0,4,0,0,0,11,2,0,2,0,0,1,0,0,1,2,2,1,0,3,0,2,0,0,1,1,4,1,0,0,0,1,0,0,0,0,0,3,1,6,0,1,2,0,2,0,0,2,2,0,1,0,0,3,0,0,0,0,0
staffeldt01val_workid96235,32,20,4,5,0,2,4,3,8,3,8,8,2,6,8,3,0,1,0,2,5,1,1,0,4,2,0,0,3,3,6,5,1,0,8,1,1,2,1,0,0,4,5,0,1,0,0,0,0,2,0,0,1,1,0,2,2,1,1,1,3,0,0,3,0,3,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
bagger01val_workid77014,13,15,2,7,0,9,1,4,3,2,6,2,10,0,4,2,2,0,0,2,4,1,0,1,1,4,1,0,0,4,2,0,8,0,0,1,0,1,0,1,0,0,0,0,0,3,0,0,3,0,5,0,3,0,4,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
brorson01_workid87468,18,15,9,10,18,1,7,4,17,9,4,4,1,0,5,1,5,4,0,6,1,0,0,0,6,1,5,5,2,0,1,3,1,1,2,4,2,4,2,1,5,3,1,0,5,0,2,0,3,0,1,3,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,2,2,0,4,0,1,0,1,0,0,2,0,0,2,0,0,0,2,0,1,2,1,0,0,0,0,0,2,0,3,1,0,0
blich06_workid90442,21,19,6,7,0,5,2,0,5,4,8,5,11,0,3,4,2,1,5,11,4,2,0,4,1,3,7,0,3,1,0,2,1,0,0,5,6,0,0,0,0,0,3,0,1,0,1,0,0,2,2,2,0,0,0,0,3,2,0,0,1,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0
richardt02_workid95628,4,7,2,1,3,0,0,5,4,4,2,2,1,3,0,0,2,2,1,0,1,0,0,0,0,2,1,0,1,0,0,4,0,4,0,1,1,0,0,1,0,0,0,1,0,1,2,0,0,3,1,0,2,0,2,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,1
kingo04val_workid63529,2,2,0,0,4,1,2,0,2,1,0,2,0,0,0,1,1,0,0,3,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0
richardt03_workid80125,0,5,1,1,0,1,3,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,2,0,2,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
