file_id	author	title	volume	birth	death	genre	types	tokens	ratio	entropy
claussen07val_workid55559	 Sophus Claussen	Træerne	Lyrik V	1865	1931	poems	98	174	0.56322	6.04345
blich07_workid55684	 Steen Steensen Blicher	Jyllandsbeskrivelse	Udvalgte Værker	1782	1848	monographs	13082	78851	0.16591	9.77400
grundtvig06val_workid189041	 N.F.S. Grundtvig	Haandbog i verdenshistorien. middelalderen	UDVALGTE SKRIFTER	1783	1872	monographs	10390	74147	0.14013	9.49186
rode_02_workid59593	 Helge Rode	December	DIGTE	1870	1937	poems	29	33	0.87879	4.77909
kingo04val_workid110731	 Thomas Kingo	See, hvor nu jesus træder	Samlede Skrifter 4	1634	1703	monographs	189	374	0.50535	6.74314
munp2_workid58889	 Gustaf Munch-Petersen	My prayer	samlede skrifter II	1912	1938	poems	61	125	0.48800	5.20997
claussen11val_workid78553	 Sophus Claussen	Jeg søger gærne visdom	Lyrik IX:1	1865	1931	poems	47	64	0.73438	5.33805
aarestrup07val_workid72462	 Emil Aarestrup	Hvilestedet (dk)	Udvalgte digte	1800	1856	poems	53	72	0.73611	5.33078
stuckenberg02_workid87109	 Viggo Stuckenberg	Esbjerg	SAMLEDE VÆRKER	1863	1905	poems	142	233	0.60944	6.35045
hcaeventyr02val_workid72412	 Hans Christian Andersen	Den gamle gadeløgte.	Eventyr II	1805	1875	monographs	850	3064	0.27742	7.93503
claussen10val_workid77270	 Sophus Claussen	Giosué carducci: italiens sejre	Lyrik VIII	1865	1931	poems	62	76	0.81579	5.74958
kingo04val_workid121998	 Thomas Kingo	Mine synder ere som sand i strand	Samlede Skrifter 4	1634	1703	monographs	31	44	0.70455	4.68069
bording01val_workid132558	 Anders Bording	Ret som de klare søer oc stride floders wand	Digte	1619	1677	poems	188	259	0.72587	7.16323
aakjaer06val_workid96860	 Jeppe Aakjær	Paa brandsyn	SAMLEDE VÆRKER	1866	1930	monographs	794	2433	0.32635	7.99815
grundtvig11val_workid160711	 N.F.S. Grundtvig	Velkommen, aand fra himmelen	SAMLET UDGAVE	1783	1872	poems	88	132	0.66667	6.00007
aare02val_workid60766	 Emil Aarestrup	Do.	Samlede Skrifter II	1800	1856	poems	27	31	0.87097	4.69613
blich06_workid84486	 Steen Steensen Blicher	Silkehalen	Udvalgte Værker	1782	1848	monographs	121	209	0.57895	6.44827
michs_05_workid61124	 Sophus Michaëlis	Morgen	LIVETS FEST	1865	1932	poems	104	169	0.61538	6.28271
michs_03_workid55402	 Sophus Michaëlis	Farvel, min gode nicoline	SOLBLOMSTER	1865	1932	monographs	178	278	0.64029	6.88550
wintherchr01val_workid57321	 Christian Winther	Udvalgt fra digte 1828	Poetiske Skrifter 1	1796	1876	poems	2287	7143	0.32017	8.91506
claussen05val_workid65636	 Sophus Claussen	Længsel efter neapel	Lyrik III	1865	1931	poems	175	281	0.62278	6.89258
brorson01_workid80207	 Hans Adolph Brorson	O jesu! guds taalmodig lam,	Samlede skrifter	1694	1764	monographs	167	327	0.51070	6.50906
claussen11val_workid59744	 Sophus Claussen	Er jeg bleven ensom . . .	Lyrik IX:1	1865	1931	poems	71	123	0.57724	5.61257
richardt02_workid90899	 Christian Richardt	Børn.	SAMLEDE DIGTE. ANDEN DEEL.	1831	1892	poems	124	221	0.56109	6.38463
grundtvig09val_workid54334	 N.F.S. Grundtvig	Dimisprædiken. (1810.)	UDVALGTE SKRIFTER	1783	1872	monographs	417	833	0.50060	7.56336
brorson02val_workid87251	 Hans Adolph Brorson	Roe er sielens beste skat	Samlede skrifter	1694	1764	monographs	450	1295	0.34749	7.16559
claussen06val_workid61912	 Sophus Claussen	Det aandelige børstenbinderlaug	Lyrik IV	1865	1931	poems	119	182	0.65385	6.43079
bang06val_workid71041	 Herman Bang	Osvald udi bergen	Værker i Mindeudgave 6	1857	1912	monographs	858	2578	0.33282	8.09861
kingo04val_workid109193	 Thomas Kingo	Hør nyt og got ved herrens engle-bud	Samlede Skrifter 4	1634	1703	monographs	93	149	0.62416	6.05560
wesselhhl_workid64700	 Johan Herman Wessel	Den forvovne siællands-faer	Samlede Digte	1742	1785	poems	252	514	0.49027	7.16316
brorson03grval_workid71675	 Hans Adolph Brorson	Som kiøbte og døbte vi bære	Samlede skrifter	1694	1764	drama	36	55	0.65455	4.88646
richardt02_workid88267	 Christian Richardt	Gotfred benjamin rode	SAMLEDE DIGTE. ANDEN DEEL.	1831	1892	poems	119	175	0.68000	6.47805
kingo04val_workid64193	 Thomas Kingo	Gud fader, søn og hellig aand	Samlede Skrifter 4	1634	1703	monographs	403	1330	0.30301	7.40555
worm01val_workid72366	 Jacob Worms	Slaget ved slesvig	SKRIFTER	1642	1693	monographs	839	1655	0.50695	8.57736
grundtvig12val_workid119613	 N.F.S. Grundtvig	Kong pharao var en ugudelig krop (vers 6 - 8)	SAMLET UDGAVE	1783	1872	poems	119	201	0.59204	6.26894
grundtvig11val_workid68704	 N.F.S. Grundtvig	Hvad har kirken her tilbage	SAMLET UDGAVE	1783	1872	poems	490	1151	0.42572	7.62813
aare04val_workid69254	 Emil Aarestrup	Ud i den friske luft! ud i den frie natur	Samlede Skrifter IV	1800	1856	poems	171	308	0.55519	6.74012
holb11val_workid60946	 Ludvig Holberg	Epistola 122	"Værker i tolv bind, XI<lb xml:id=""idm140209967157744""/> EPISTLER"	1684	1754	poems	568	1534	0.37027	7.78411
kingo04val_workid82168	 Thomas Kingo	Hvad er det for en snekke	Samlede Skrifter 4	1634	1703	monographs	183	310	0.59032	6.85724
kaalund01_workid80486	 H. V. Kaalund	Løven i slippen.	SAMLEDE DIGTE	1818	1885	poems	289	553	0.52260	7.29449
aare03val_workid70701	 Emil Aarestrup	En morgenvandring	Aarestrup vol 3	1800	1856	poems	94	138	0.68116	6.10829
claussen04val_workid64633	 Sophus Claussen	Paa nedfart	Lyrik II	1865	1931	poems	39	53	0.73585	5.14265
kingo03val_workid71674	 Thomas Kingo	Steenig hierte, gid du kunde	Samlede Skrifter 3	1634	1703	monographs	76	121	0.62810	5.72798
aare03val_workid78922	 Emil Aarestrup	Bebreidelsen	Aarestrup vol 3	1800	1856	poems	84	123	0.68293	6.05493
grundtvig11val_workid77904	 N.F.S. Grundtvig	Lovsynger herren, min mund og mit indre	SAMLET UDGAVE	1783	1872	poems	194	351	0.55271	6.75738
wintherchr03val_workid72794	 Christian Winther	Fjeldvandring ved badet	Poetiske Skrifter 3	1796	1876	monographs	1142	2962	0.38555	8.48711
michs_11_workid65699	 Sophus Michaëlis	Herren han har besøgt sit folk	ROMERSK FORAAR	1865	1932	poems	74	106	0.69811	5.83504
holb11val_workid64976	 Ludvig Holberg	Epistola 240	"Værker i tolv bind, XI<lb xml:id=""idm140209967157744""/> EPISTLER"	1684	1754	poems	570	1477	0.38592	7.90766
grundtvig12val_workid58595	 N.F.S. Grundtvig	Ei uddøer den godes æt	SAMLET UDGAVE	1783	1872	poems	184	289	0.63668	6.91496
topsoe01_workid78924	 Vilhelm Topsøe	Asenindens føl.	UDVALGTE SKRIFTER FØRSTE BIND	1840	1881	monographs	791	2343	0.33760	8.02087
ewald02dkval_workid72730	 Johannes Ewald	Poenitenten et fragment (dk)	Udvalgte digte	1743	1781	poems	117	210	0.55714	6.17365
wintherchr01val_workid85434	 Christian Winther	Juli maaned	Poetiske Skrifter 1	1796	1876	poems	137	231	0.59307	6.43408
goldschmidt04_workid54420	 Meir Aron Goldschmidt	Hjemløs. en fortælling ii	Hjemløs En Fortælling II	1819	1887	short fiction	13301	132979	0.10002	9.31149
kingo01val_workid90593	 Thomas Kingo	Gravskrift over hans løwenhielm 1699	Samlede Skrifter 1	1634	1703	poems	59	75	0.78667	5.57690
stuckenberg03_workid54221	 Viggo Stuckenberg	Valravn	SAMLEDE VÆRKER	1863	1905	drama	4027	38148	0.10556	8.40190
blich07_workid61247	 Steen Steensen Blicher	Viborg amt og andre skrifter [uddrag]	Udvalgte Værker	1782	1848	monographs	5422	22240	0.24379	9.59879
aare04val_workid68752	 Emil Aarestrup	Kong fredrik gav sit vise bud	Samlede Skrifter IV	1800	1856	poems	181	274	0.66058	7.04584
wintherchr01val_workid98672	 Christian Winther	O, hvergang min tanke til dig gaaer	Poetiske Skrifter 1	1796	1876	poems	77	127	0.60630	5.90837
rode_13_workid56992	 Helge Rode	Populærfilosofen	DEN VILDE ROSE	1870	1937	monographs	55	83	0.66265	5.49089
bagger01val_workid76651	 Carl Bagger	Hjemkomsten.*)	UDVALGTE SKRIFTER	1807	1846	poems	276	533	0.51782	7.35406
richardt01_workid94667	 Christian Richardt	Ved et lærermøde.	SAMLEDE DIGTE AF CHR. RICHARDT. FØRSTE DEEL	1831	1892	poems	112	165	0.67879	6.41010
arrebo01val_workid62479	 Anders C. Arrebo	Hexaëmeron. første dag	Samlede Skrifter I	1587	1637	monographs	2044	7763	0.26330	8.65110
hcaeventyr05val_workid94415	 Hans Christian Andersen	Herrebladene	Eventyr V	1805	1875	monographs	622	1738	0.35788	7.89699
brorson02val_workid97060	 Hans Adolph Brorson	Den vey gaaer vist til himmerige	Samlede skrifter	1694	1764	monographs	759	2437	0.31145	7.77511
kaalund01_workid78798	 H. V. Kaalund	Nissen.	SAMLEDE DIGTE	1818	1885	poems	68	96	0.70833	5.79417
hcaeventyr03val_workid71602	 Hans Christian Andersen	Vinden fortæller om valdemar daae og hans døttre	Eventyr III	1805	1875	monographs	1346	4860	0.27695	8.30614
grundtvig12val_workid86332	 N.F.S. Grundtvig	Simeon tog guds lille søn	SAMLET UDGAVE	1783	1872	poems	95	133	0.71429	6.25391
claussen03val_workid61800	 Sophus Claussen	Sommervarme	Lyrik I	1865	1931	poems	232	440	0.52727	7.04965
claussen09val_workid76129	 Sophus Claussen	Den gamle havn	Lyrik VII	1865	1931	poems	194	296	0.65541	7.07048
munp2_workid66800	 Gustaf Munch-Petersen	Kan det finnas	samlede skrifter II	1912	1938	poems	34	54	0.62963	4.83314
grundtvig11val_workid110790	 N.F.S. Grundtvig	Lovet være du, jesus christ	SAMLET UDGAVE	1783	1872	poems	112	223	0.50224	6.12523
aare04val_workid60932	 Emil Aarestrup	Med roser og ranunkler.	Samlede Skrifter IV	1800	1856	poems	92	147	0.62585	6.00107
claussen03val_workid73856	 Sophus Claussen	Ouverture	Lyrik I	1865	1931	poems	98	151	0.64901	6.14146
brorson02val_workid117987	 Hans Adolph Brorson	O! hvilken ære	Samlede skrifter	1694	1764	monographs	457	1118	0.40877	7.39898
wintherchr01val_workid76311	 Christian Winther	Fregattens hjemkomst	Poetiske Skrifter 1	1796	1876	poems	122	218	0.55963	6.33803
wintherchr01val_workid78481	 Christian Winther	Vaaren	Poetiske Skrifter 1	1796	1876	poems	131	182	0.71978	6.68843
stub01val_workid74189	 Ambrosius Stub	Forhadte navn af toldforpagter	Digte	1705	1758	poems	612	1332	0.45946	7.99635
rode_08_workid55002	 Helge Rode	Min moder	DEN STILLE HAVE	1870	1937	monographs	322	697	0.46198	7.28824
claussen09val_workid67411	 Sophus Claussen	Roser paa mos	Lyrik VII	1865	1931	poems	49	67	0.73134	5.37346
sthen01val_workid58461	 Hans Christensen Sthen	Et litanie, hoss siuge folck at bede	Skrifter I En liden Vandrebog	1544	1610	monographs	105	259	0.40541	5.93488
palladius05val_workid140381306442912	 Peter Palladius		Danske Skrifter Femte Bind	1503	1560	monographs	0	0	0.00000	0.00000
richardt02_workid70666	 Christian Richardt	Ved dannemora.	SAMLEDE DIGTE. ANDEN DEEL.	1831	1892	poems	138	206	0.66990	6.61678
brorson03grval_workid64363	 Hans Adolph Brorson	Fred i jesu død vi skulde,	Samlede skrifter	1694	1764	drama	28	38	0.73684	4.60676
kingo02val_workid75423	 Thomas Kingo	Lykønske til chr. v's fødsels dag 1697	Samlede Skrifter 2	1634	1703	poems	159	271	0.58672	6.72271
grundtvig12val_workid109489	 N.F.S. Grundtvig	Da mørkest det saae i verden ud	SAMLET UDGAVE	1783	1872	poems	233	454	0.51322	6.94444
richardt02_workid90522	 Christian Richardt	Spejling.	SAMLEDE DIGTE. ANDEN DEEL.	1831	1892	poems	88	124	0.70968	6.11751
claussen11val_workid77984	 Sophus Claussen	For sidste gang min søsters gæst	Lyrik IX:1	1865	1931	poems	87	123	0.70732	6.12940
claussen09val_workid68699	 Sophus Claussen	Nøglen til den ukendte dør	Lyrik VII	1865	1931	poems	108	196	0.55102	6.04972
grundtvig12val_workid57842	 N.F.S. Grundtvig	Den luft, hvori vi gaae	SAMLET UDGAVE	1783	1872	poems	228	448	0.50893	6.90404
claussen04val_workid94870	 Sophus Claussen	Epilog /trefoden	Lyrik II	1865	1931	poems	262	507	0.51677	7.18167
richardt03_workid83988	 Christian Richardt	Ved 'borgervennen's jubelfest.	SAMLEDE DIGTE. TREDJE DEEL.	1831	1892	poems	315	610	0.51639	7.38794
bording01val_workid78106	 Anders Bording	Hvad er det for en larm oc bang	Digte	1619	1677	poems	788	1347	0.58500	8.78983
munp2_workid68396	 Gustaf Munch-Petersen	En vise i skoven	samlede skrifter II	1912	1938	poems	55	69	0.79710	5.45317
grundtvig11val_workid132468	 N.F.S. Grundtvig	Bort, verden, med din glæde	SAMLET UDGAVE	1783	1872	poems	163	280	0.58214	6.70971
munp2_workid67350	 Gustaf Munch-Petersen	Nu	samlede skrifter II	1912	1938	poems	34	54	0.62963	4.77765
jacob03val_workid63820	 J.P. Jacobsen	Clara (pathologisk skizze)	Samlede Værker III	1847	1885	monographs	451	1046	0.43117	7.57262
kingo01val_workid93207	 Thomas Kingo	Æresvers til jens pedersøn, nye sange 1684	Samlede Skrifter 1	1634	1703	poems	203	334	0.60778	7.05670
munp1_workid57683	 Gustaf Munch-Petersen	Fiskerne danser paa kroen	samlede skrifter I	1912	1938	poems	104	166	0.62651	6.21919
helgesen03_workid56836	 Poul Helgesen	Svar paa malmøbogen (1530)	SKRIFTER AF PAULUS HELIE BIND III	1485	1534	monographs	5731	65224	0.08787	8.74119
skjold_03_workid55639	 Johan Skjoldborg	Husmandssangen	DYNÆS DIGTE	1861	1936	poems	90	168	0.53571	5.75364
staffeldt01val_workid63963	 Schack von Staffeldt	Jordbund og væxt.	Samlede digte	1769	1826	poems	75	104	0.72115	5.79349
nansen03ny_workid69546	 Peter Nansen	Kammerater	SAMLEDE SKRIFTER III	1861	1918	drama	952	4369	0.21790	7.68940
boedtcher01_workid66370	 Ludvig Bødtcher	Julesang i rom	SAMLEDE DIGTE	1793	1874	poems	160	248	0.64516	6.83778
claussen07val_workid61404	 Sophus Claussen	Vers til de døde mestre	Lyrik V	1865	1931	poems	384	790	0.48608	7.44534
aare01val_workid72762	 Emil Aarestrup	Længsel.	Samlede Skrifter I	1800	1856	poems	88	141	0.62411	5.93845
brorson02val_workid141418	 Hans Adolph Brorson	Den siel, som gud i sandhed kiender	Samlede skrifter	1694	1764	monographs	446	1228	0.36319	7.30036
oehl06_workid57296	 Adam Oehlenschläger	Helges eventyr	Helge Et Digt	1779	1850	poems	2557	8562	0.29865	9.09897
michs_03_workid57433	 Sophus Michaëlis	Talisman	SOLBLOMSTER	1865	1932	monographs	86	121	0.71074	6.04861
grundtvig11val_workid128345	 N.F.S. Grundtvig	Verdens igienfødelse	SAMLET UDGAVE	1783	1872	poems	113	181	0.62431	6.22035
aare03val_workid64861	 Emil Aarestrup	Stamtræet	Aarestrup vol 3	1800	1856	poems	118	195	0.60513	6.38673
staffeldt01val_workid73957	 Schack von Staffeldt	Ii. til aussig-dalen	Samlede digte	1769	1826	poems	98	143	0.68531	6.22258
wintherchr01val_workid76698	 Christian Winther	Om helte mange	Poetiske Skrifter 1	1796	1876	poems	128	193	0.66321	6.46519
munp1_workid71178	 Gustaf Munch-Petersen	Salvatore bambara	samlede skrifter I	1912	1938	poems	27	47	0.57447	4.48211
blic03val_workid68775	 Steen Steensen Blicher	De tre helligaftener (dk)	Noveller	1782	1848	short fiction	1132	4434	0.25530	8.12009
lyschander_workid60191	 Claus Christoffersen Lyschander	In jubilæum danicum	Digtning	1558	1623	poems	123	173	0.71098	6.44106
grundtvig11val_workid140877	 N.F.S. Grundtvig	Triumf! triumf! vor soel er nu oprunden	SAMLET UDGAVE	1783	1872	poems	132	259	0.50965	6.31645
brorson02val_workid143903	 Hans Adolph Brorson	Op! op! min aand, fra hele verdens rige	Samlede skrifter	1694	1764	monographs	370	879	0.42093	7.18310
staffeldt01val_workid65360	 Schack von Staffeldt	Paa arveprindsessens død	Samlede digte	1769	1826	poems	494	1055	0.46825	7.94273
kingo04val_workid99186	 Thomas Kingo	Dend dumme aand og dievel maa dog bort	Samlede Skrifter 4	1634	1703	monographs	92	138	0.66667	6.13838
wied09val_workid140642144210624	 Gustav Wied		Romaner Noveller Skuespil 9	1858	1914	monographs	0	0	0.00000	0.00000
stuckenberg02_workid78464	 Viggo Stuckenberg	Saa sadler jeg min hest	SAMLEDE VÆRKER	1863	1905	poems	92	146	0.63014	6.02422
rode_08_workid57667	 Helge Rode	Ved chr. zahrtmanns død	DEN STILLE HAVE	1870	1937	monographs	215	380	0.56579	7.05106
richardt03_workid83146	 Christian Richardt	Fra kysthospitalet.	SAMLEDE DIGTE. TREDJE DEEL.	1831	1892	poems	203	364	0.55769	6.97059
munp1_workid69170	 Gustaf Munch-Petersen	Du	samlede skrifter I	1912	1938	poems	82	118	0.69492	5.92280
stuckenberg02_workid67654	 Viggo Stuckenberg	Ensom vaar	SAMLEDE VÆRKER	1863	1905	poems	115	197	0.58376	6.17951
claussen06val_workid57180	 Sophus Claussen	Afskedsvers	Lyrik IV	1865	1931	poems	115	160	0.71875	6.51796
grundtvig09val_workid107006	 N.F.S. Grundtvig	Af danskeren iii	UDVALGTE SKRIFTER	1783	1872	monographs	3671	15603	0.23528	8.99955
sthen01val_workid59534	 Hans Christensen Sthen	En morgensang	Skrifter I En liden Vandrebog	1544	1610	monographs	193	513	0.37622	6.40085
rode_04_workid56066	 Helge Rode	Sandheden	ARIEL. EN DIGTSAMLING	1870	1937	poems	110	239	0.46025	6.01700
rode_02_workid60948	 Helge Rode	Legeme	DIGTE	1870	1937	poems	38	58	0.65517	4.95687
nansen03ny_workid54213	 Peter Nansen	Ansigt til ansigt	SAMLEDE SKRIFTER III	1861	1918	drama	850	2447	0.34736	8.04244
bang06val_workid83442	 Herman Bang	Sarah bernhardt (ii)	Værker i Mindeudgave 6	1857	1912	monographs	501	1201	0.41715	7.74408
munp1_workid69873	 Gustaf Munch-Petersen	Blod	samlede skrifter I	1912	1938	poems	119	295	0.40339	5.83511
plough01_workid57128	 Carl Ploug	Ved sundet	SAMLEDE DIGTE	1813	1894	poems	100	135	0.74074	6.33465
plough01_workid85290	 Carl Ploug	Norden [3]	SAMLEDE DIGTE	1813	1894	poems	374	756	0.49471	7.51834
munp2_workid69600	 Gustaf Munch-Petersen	Nat	samlede skrifter II	1912	1938	poems	39	50	0.78000	5.05366
hcaeventyr02val_workid90067	 Hans Christian Andersen	Paa den yderste dag.	Eventyr II	1805	1875	monographs	595	1595	0.37304	7.74727
kingo04val_workid66363	 Thomas Kingo	Store gud og frelsermand	Samlede Skrifter 4	1634	1703	monographs	132	215	0.61395	6.48264
aare03val_workid73512	 Emil Aarestrup	Umuligheden	Aarestrup vol 3	1800	1856	poems	52	67	0.77612	5.53460
grundtvig11val_workid156418	 N.F.S. Grundtvig	I dag med haand og mund til giæst	SAMLET UDGAVE	1783	1872	poems	75	107	0.70093	5.79544
wintherchr01val_workid83312	 Christian Winther	Stjernen	Poetiske Skrifter 1	1796	1876	poems	100	152	0.65789	6.16153
grundtvig12val_workid65827	 N.F.S. Grundtvig	Gud naade mig stakkels gamle mand	SAMLET UDGAVE	1783	1872	poems	224	516	0.43411	6.74532
aarestrup07val_workid83923	 Emil Aarestrup	Embryo (dk)	Udvalgte digte	1800	1856	poems	27	39	0.69231	4.55811
michs_11_workid63513	 Sophus Michaëlis	Gravkapellet	ROMERSK FORAAR	1865	1932	poems	101	130	0.77692	6.36103
wintherchr01val_workid101533	 Christian Winther	Ret aldrig kan jeg glemme	Poetiske Skrifter 1	1796	1876	poems	297	559	0.53131	7.29528
grundtvig11val_workid136445	 N.F.S. Grundtvig	O hjertenskiære jesus christ	SAMLET UDGAVE	1783	1872	poems	168	293	0.57338	6.69803
staffeldt01val_workid90752	 Schack von Staffeldt	De viises coquetterie	Samlede digte	1769	1826	poems	22	26	0.84615	4.39275
grundtvig11val_workid158221	 N.F.S. Grundtvig	Vor herre kom til jordans flod	SAMLET UDGAVE	1783	1872	poems	215	386	0.55699	7.05803
plough01_workid102343	 Carl Ploug	Fru kerjean	SAMLEDE DIGTE	1813	1894	poems	1112	3105	0.35813	8.31883
aare03val_workid56582	 Emil Aarestrup	Oprindelse	Aarestrup vol 3	1800	1856	poems	66	122	0.54098	5.44957
bang09val_workid54102	 Herman Bang	O.t.	Ludvigsbakke	1857	1912	monographs	12137	113649	0.10679	9.02499
stub01val_workid68280	 Ambrosius Stub	Indskrift paa tavle i vedtofte kirke over hans giislef, d. 22. febr. 1741	Digte	1705	1758	poems	143	212	0.67453	6.77666
claussen11val_workid58879	 Sophus Claussen	Læbeblomsterne	Lyrik IX:1	1865	1931	poems	88	119	0.73950	6.14356
brorson02val_workid68428	 Hans Adolph Brorson	Sølvbryllupsvise.	Samlede skrifter	1694	1764	monographs	274	600	0.45667	6.95455
bording01val_workid131909	 Anders Bording	Naar mig nøden haardest plager	Digte	1619	1677	poems	142	219	0.64840	6.61038
grundtvig05val_workid76064	 N.F.S. Grundtvig	Skribenten nik. fred. sev. grundtvigs literaire testamente	UDVALGTE SKRIFTER	1783	1872	drama	2631	12166	0.21626	8.58637
wintherchr03val_workid57033	 Christian Winther	Nogle digte (1835	Poetiske Skrifter 3	1796	1876	monographs	3808	14063	0.27078	9.18804
grundtvig12val_workid101436	 N.F.S. Grundtvig	Der sad en drot ved eufrats rand	SAMLET UDGAVE	1783	1872	poems	246	466	0.52790	7.13728
kingo01val_workid91594	 Thomas Kingo	Æresvers under chr. v's portræt i norske lov 1687	Samlede Skrifter 1	1634	1703	poems	14	18	0.77778	3.52494
grundtvig12val_workid92521	 N.F.S. Grundtvig	Om en hedning vil vi sjunge	SAMLET UDGAVE	1783	1872	poems	173	317	0.54574	6.77589
worm01val_workid84028	 Jacob Worms	Hora quinta!deus adsit regibus sua gratia.	SKRIFTER	1642	1693	monographs	117	189	0.61905	6.34502
brorson01_workid130699	 Hans Adolph Brorson	Hierte fader! straf mig ey	Samlede skrifter	1694	1764	monographs	225	431	0.52204	6.85001
boedtcher01_workid61015	 Ludvig Bødtcher	Kong christian den ottende	SAMLEDE DIGTE	1793	1874	poems	128	214	0.59813	6.50197
blich06_workid72689	 Steen Steensen Blicher	Carthon	Udvalgte Værker	1782	1848	monographs	1141	4101	0.27822	8.49563
grundtvig11val_workid134530	 N.F.S. Grundtvig	Idag opstod den herre christ	SAMLET UDGAVE	1783	1872	poems	73	145	0.50345	5.52381
ewald02dkval_workid61382	 Johannes Ewald	Rungsteds lyksaligheder. en ode (dk)	Udvalgte digte	1743	1781	poems	213	408	0.52206	6.80365
